temperature,precipitation_type,precipitation_intensity,wind_speed,visibility,humidity,dew_point,road_type,segment_distance_m,label,dataset_source
-3.5,none,0.0,11.0,10.0,67.0,-8.9,residential,1000.0,0,boston_real
23.5,none,0.0,12.5,10.0,65.0,16.6,arterial,1000.0,0,boston_real
21.1,rain,0.2,7.7,10.0,89.0,19.2,arterial,1000.0,1,boston_real
14.9,none,0.0,30.3,10.0,79.0,11.2,arterial,1000.0,0,boston_real
11.6,none,0.0,12.3,10.0,47.0,0.6,arterial,1000.0,0,boston_real
19.0,none,0.0,7.6,10.0,97.0,18.5,arterial,1000.0,0,boston_real
-1.6,none,0.0,4.1,10.0,71.0,-6.2,arterial,1000.0,1,boston_real
2.0,none,0.0,5.1,10.0,57.0,-5.7,arterial,1000.0,0,boston_real
7.9,none,0.0,6.0,10.0,93.0,6.9,arterial,1000.0,0,boston_real
27.5,none,0.0,4.5,10.0,52.0,16.9,residential,1000.0,1,boston_real
26.4,none,0.0,23.8,10.0,61.0,18.2,arterial,1000.0,0,boston_real
16.1,none,0.0,18.2,10.0,76.0,11.8,arterial,1000.0,0,boston_real
-0.796,none,0.0,18.765,9.943,69.831,-6.83,arterial,143812.5,0,intercity_synth
4.2,none,0.0,13.3,10.0,98.0,3.9,residential,1000.0,0,boston_real
13.3,none,0.0,12.1,10.0,75.0,9.0,arterial,1000.0,0,boston_real
5.3,rain,0.1,23.4,10.0,85.0,3.0,arterial,1000.0,0,boston_real
29.1,none,0.0,19.4,10.0,57.0,19.6,arterial,1000.0,1,boston_real
17.0,none,0.0,6.0,10.0,97.0,16.6,arterial,1000.0,0,boston_real
6.2,none,0.0,16.6,10.0,56.0,-2.0,highway,1000.0,0,boston_real
8.8,none,0.0,10.3,10.0,82.0,5.9,arterial,1000.0,0,boston_real
26.8,none,0.0,6.3,10.0,69.0,20.6,arterial,1000.0,0,boston_real
13.811,none,0.987,0.0,10.086,78.123,9.435,highway,112291.85,1,intercity_synth
14.302,none,0.303,10.631,7.734,45.782,3.458,residential,64109.12,0,intercity_synth
-3.5,none,0.0,14.7,10.0,62.0,-9.8,arterial,1000.0,0,boston_real
22.5,none,0.0,21.9,10.0,85.0,19.9,arterial,1000.0,1,boston_real
-7.1,none,0.0,15.3,10.0,69.0,-11.9,arterial,1000.0,1,boston_real
7.6,rain,2.5,22.1,10.0,84.0,5.2,arterial,1000.0,0,boston_real
18.3,none,0.0,12.1,10.0,90.0,16.6,arterial,1000.0,0,boston_real
21.0,none,0.0,17.0,10.0,87.0,18.8,arterial,1000.0,0,boston_real
14.9,none,0.0,7.6,10.0,75.0,10.4,arterial,1000.0,0,boston_real
24.1,none,0.0,19.3,10.0,75.0,19.5,residential,1000.0,1,boston_real
-0.6,none,0.0,10.0,10.0,66.0,-6.2,arterial,1000.0,1,boston_real
19.6,none,0.0,5.0,10.0,70.0,14.1,arterial,1000.0,1,boston_real
16.5,none,0.0,7.3,10.0,73.0,11.6,arterial,1000.0,0,boston_real
8.8,none,0.0,1.3,10.0,48.0,-1.5,arterial,1000.0,0,boston_real
0.53,none,0.291,17.468,12.144,53.347,-8.801,arterial,166519.31,0,intercity_synth
13.2,none,0.0,5.6,10.0,80.0,9.9,arterial,1000.0,0,boston_real
-3.8,none,0.0,4.2,10.0,82.0,-6.4,highway,1000.0,0,boston_real
20.0,none,0.0,12.8,10.0,83.0,16.9,arterial,1000.0,1,boston_real
29.2,none,0.0,20.0,10.0,66.0,22.3,arterial,1000.0,0,boston_real
9.4,none,0.0,7.9,10.0,36.0,-5.0,arterial,1000.0,0,boston_real
4.5,none,0.0,14.6,10.0,39.0,-8.2,arterial,1000.0,1,boston_real
0.6,none,0.0,13.6,10.0,67.0,-4.9,arterial,1000.0,0,boston_real
19.4,none,0.0,7.2,10.0,98.0,19.0,arterial,1000.0,0,boston_real
16.5,rain,0.1,2.3,10.0,94.0,15.5,arterial,1000.0,1,boston_real
6.3,none,0.0,24.7,10.0,64.0,0.1,arterial,1000.0,1,boston_real
2.3,rain,0.8,18.9,10.0,99.0,2.2,arterial,1000.0,0,boston_real
13.541,none,0.099,0.0,9.876,82.841,10.11,highway,387530.38,0,intercity_synth
17.4,none,0.0,8.7,10.0,63.0,10.1,arterial,1000.0,0,boston_real
2.2,none,0.0,4.1,10.0,83.0,-0.4,arterial,1000.0,0,boston_real
23.8,none,0.0,11.8,10.0,88.0,21.6,arterial,1000.0,1,boston_real
15.8,none,0.0,13.3,10.0,92.0,14.6,residential,1000.0,0,boston_real
6.7,rain,0.9,22.6,10.0,93.0,5.7,arterial,1000.0,0,boston_real
10.977,none,0.0,22.606,9.507,39.693,-1.084,arterial,300427.7,0,intercity_synth
-3.7,none,0.0,19.3,10.0,47.0,-13.4,arterial,1000.0,0,boston_real
-1.6,none,0.0,16.3,10.0,58.0,-8.9,arterial,1000.0,0,boston_real
14.225,none,0.0,7.071,8.825,98.553,13.935,residential,26462.49,1,intercity_synth
13.1,none,0.0,13.5,10.0,93.0,12.1,residential,1000.0,0,boston_real
24.1,none,0.0,10.6,10.0,70.0,18.4,arterial,1000.0,1,boston_real
16.2,none,0.0,23.1,10.0,51.0,5.9,arterial,1000.0,0,boston_real
-0.616,none,0.271,8.796,10.923,56.284,-9.36,arterial,89118.26,1,intercity_synth
22.0,none,0.0,12.9,10.0,83.0,18.9,arterial,1000.0,0,boston_real
33.5,none,0.0,12.0,10.0,46.0,20.4,arterial,1000.0,0,boston_real
-0.1,none,0.0,29.4,10.0,33.0,-14.2,arterial,1000.0,0,boston_real
4.1,none,0.0,12.6,10.0,89.0,2.4,arterial,1000.0,0,boston_real
10.2,none,0.0,8.9,10.0,73.0,5.5,arterial,1000.0,0,boston_real
19.0,none,0.0,16.9,10.0,78.0,15.0,arterial,1000.0,0,boston_real
18.9,none,0.0,7.3,10.0,90.0,17.3,arterial,1000.0,0,boston_real
11.9,none,0.0,17.3,10.0,53.0,2.7,arterial,1000.0,1,boston_real
11.711,none,0.892,17.384,9.068,62.086,4.129,arterial,230837.35,0,intercity_synth
9.4,rain,0.7,12.2,10.0,98.0,9.1,residential,1000.0,0,boston_real
26.5,none,0.0,11.5,10.0,85.0,23.6,highway,1000.0,1,boston_real
11.2,none,0.0,17.4,10.0,85.0,8.8,arterial,1000.0,0,boston_real
18.2,none,0.0,9.3,10.0,100.0,18.2,arterial,1000.0,0,boston_real
8.1,rain,0.1,13.7,10.0,92.0,6.9,arterial,1000.0,0,boston_real
15.2,none,0.0,17.3,10.0,94.0,14.2,arterial,1000.0,0,boston_real
1.8,none,0.0,14.1,10.0,47.0,-8.4,arterial,1000.0,1,boston_real
7.253,none,1.018,4.161,11.069,61.132,-0.52,residential,77513.35,1,intercity_synth
7.2,none,0.0,17.6,10.0,68.0,1.6,arterial,1000.0,0,boston_real
6.1,none,0.0,16.9,10.0,56.0,-2.1,arterial,1000.0,1,boston_real
7.5,rain,1.1,11.4,10.0,95.0,6.8,residential,1000.0,0,boston_real
7.985,none,0.047,20.525,10.994,51.916,-1.632,highway,423213.84,0,intercity_synth
-2.1,none,0.0,20.8,10.0,43.0,-13.2,arterial,1000.0,0,boston_real
1.0,none,0.0,12.2,10.0,59.0,-6.2,arterial,1000.0,0,boston_real
21.0,none,0.0,9.8,10.0,54.0,11.4,residential,1000.0,0,boston_real
4.6,none,0.0,20.6,10.0,70.0,-0.4,arterial,1000.0,0,boston_real
23.5,none,0.0,9.7,10.0,92.0,22.0,arterial,1000.0,1,boston_real
8.382,none,0.206,11.566,12.275,77.579,3.898,highway,408117.18,0,intercity_synth
9.31,snow,0.324,4.48,10.733,76.685,4.647,highway,151106.08,1,intercity_synth
19.7,none,0.0,9.0,10.0,87.0,17.4,arterial,1000.0,0,boston_real
11.9,none,0.0,9.8,10.0,89.0,10.2,arterial,1000.0,0,boston_real
23.1,none,0.0,13.9,10.0,52.0,12.8,arterial,1000.0,0,boston_real
-2.8,none,0.0,7.1,10.0,84.0,-5.2,arterial,1000.0,0,boston_real
13.8,none,0.0,7.6,10.0,53.0,4.3,arterial,1000.0,0,boston_real
22.0,none,0.0,12.3,10.0,97.0,21.5,arterial,1000.0,0,boston_real
13.9,none,0.0,17.7,10.0,68.0,8.1,arterial,1000.0,0,boston_real
21.5,none,0.0,12.8,10.0,84.0,18.7,arterial,1000.0,1,boston_real
23.8,none,0.0,2.4,10.0,65.0,16.7,arterial,1000.0,0,boston_real
7.868,none,0.812,8.139,12.104,77.922,3.452,residential,394986.38,1,intercity_synth
9.4,rain,0.1,21.5,10.0,86.0,7.2,highway,1000.0,0,boston_real
6.0,rain,1.2,4.0,10.0,98.0,5.7,arterial,1000.0,0,boston_real
5.9,none,0.0,11.3,10.0,80.0,2.7,arterial,1000.0,1,boston_real
14.9,none,0.0,12.6,10.0,84.0,12.3,arterial,1000.0,0,boston_real
-3.0,none,0.0,8.4,10.0,46.0,-12.9,arterial,1000.0,0,boston_real
4.5,none,0.0,6.7,10.0,98.0,4.2,arterial,1000.0,0,boston_real
21.0,rain,8.3,6.5,10.0,100.0,21.0,arterial,1000.0,0,boston_real
2.2,rain,0.4,23.6,10.0,91.0,1.0,arterial,1000.0,0,boston_real
18.141,none,0.479,10.312,9.161,89.297,16.001,highway,155969.71,1,intercity_synth
25.2,none,0.0,8.5,10.0,81.0,21.8,arterial,1000.0,0,boston_real
22.0,none,0.0,9.2,10.0,97.0,21.5,arterial,1000.0,0,boston_real
1.4,none,0.0,17.7,10.0,75.0,-2.5,arterial,1000.0,0,boston_real
17.5,none,0.0,7.0,10.0,88.0,15.4,arterial,1000.0,0,boston_real
4.1,rain,1.3,11.3,10.0,100.0,4.0,arterial,1000.0,1,boston_real
16.3,rain,3.6,10.5,10.0,91.0,14.9,arterial,1000.0,0,boston_real
3.5,rain,0.6,3.3,10.0,98.0,3.2,arterial,1000.0,0,boston_real
-4.8,none,0.0,16.1,10.0,58.0,-11.9,arterial,1000.0,0,boston_real
12.0,none,0.0,13.4,10.0,85.0,9.5,arterial,1000.0,0,boston_real
-3.5,none,0.0,24.8,10.0,54.0,-11.4,arterial,1000.0,0,boston_real
15.1,rain,1.0,7.3,10.0,75.0,10.8,residential,1000.0,0,boston_real
26.8,rain,3.2,21.4,10.0,83.0,23.8,arterial,1000.0,0,boston_real
8.7,none,0.0,8.0,10.0,77.0,4.8,arterial,1000.0,0,boston_real
23.6,rain,0.1,12.6,10.0,60.0,15.3,arterial,1000.0,0,boston_real
8.637,none,1.118,47.397,11.737,83.041,5.245,highway,57503.39,0,intercity_synth
21.113,none,1.672,9.961,10.155,80.566,17.227,highway,215422.03,1,intercity_synth
11.1,none,0.0,23.1,10.0,56.0,2.6,arterial,1000.0,1,boston_real
18.2,none,0.0,2.6,10.0,51.0,7.8,arterial,1000.0,1,boston_real
3.4,none,0.0,21.9,10.0,82.0,0.6,residential,1000.0,0,boston_real
-12.6,none,0.0,20.6,10.0,42.0,-22.9,arterial,1000.0,1,boston_real
3.8,rain,0.1,12.8,10.0,75.0,-0.2,residential,1000.0,0,boston_real
18.5,none,0.0,6.2,10.0,84.0,15.8,arterial,1000.0,1,boston_real
5.2,none,0.0,5.4,10.0,96.0,4.5,arterial,1000.0,0,boston_real
12.7,rain,0.1,9.0,10.0,91.0,11.4,arterial,1000.0,0,boston_real
3.5,none,0.0,14.9,10.0,60.0,-3.7,arterial,1000.0,0,boston_real
15.6,none,0.0,10.3,10.0,68.0,9.8,arterial,1000.0,0,boston_real
20.1,none,0.0,15.6,10.0,60.0,12.1,arterial,1000.0,0,boston_real
18.4,none,0.0,16.1,10.0,58.0,9.9,arterial,1000.0,0,boston_real
20.1,none,0.0,6.6,10.0,40.0,6.2,arterial,1000.0,0,boston_real
7.4,none,0.0,17.0,10.0,62.0,0.6,arterial,1000.0,0,boston_real
32.8,none,0.0,8.5,10.0,19.0,5.8,arterial,1000.0,0,boston_real
15.9,none,0.0,13.3,10.0,88.0,13.9,arterial,1000.0,1,boston_real
17.3,rain,0.2,15.5,10.0,85.0,14.8,arterial,1000.0,0,boston_real
20.1,none,0.0,15.4,10.0,67.0,13.9,arterial,1000.0,0,boston_real
13.695,none,1.029,9.387,11.117,45.661,2.827,highway,229004.59,1,intercity_synth
22.1,none,0.0,11.7,10.0,72.0,16.9,arterial,1000.0,0,boston_real
17.828,none,0.787,16.96,9.777,20.0,1.828,highway,205503.48,1,intercity_synth
13.048,none,0.0,16.793,9.454,79.64,8.976,highway,28023.49,0,intercity_synth
13.586,none,1.341,16.045,12.021,56.253,4.836,residential,86155.48,1,intercity_synth
-0.1,none,0.0,19.1,10.0,41.0,-11.9,arterial,1000.0,1,boston_real
1.1,snow,2.8000000000000003,29.9,10.0,76.0,-2.6,arterial,1000.0,1,boston_real
8.2,none,0.0,17.3,10.0,47.0,-2.3,arterial,1000.0,0,boston_real
27.3,none,0.0,12.3,10.0,42.0,13.2,arterial,1000.0,1,boston_real
11.852,none,0.0,32.226,10.382,42.846,0.422,residential,856.22,1,intercity_synth
13.6,none,0.0,28.4,10.0,71.0,8.4,arterial,1000.0,1,boston_real
7.6,none,0.0,4.3,10.0,82.0,4.6,arterial,1000.0,0,boston_real
5.1,none,0.0,10.6,10.0,82.0,2.3,arterial,1000.0,0,boston_real
6.5,none,0.0,15.0,10.0,98.0,6.2,arterial,1000.0,1,boston_real
10.6,none,0.0,10.4,10.0,85.0,8.2,arterial,1000.0,0,boston_real
15.513,snow,0.0,18.919,6.913,34.957,2.504,residential,610.82,1,intercity_synth
6.4,none,0.0,5.2,10.0,83.0,3.7,arterial,1000.0,0,boston_real
14.606,none,0.037,15.262,10.595,83.72,11.35,residential,104411.56,0,intercity_synth
7.7,none,0.0,29.2,10.0,24.0,-11.5,arterial,1000.0,1,boston_real
25.0,none,0.0,15.5,10.0,67.0,18.4,arterial,1000.0,0,boston_real
10.364,none,0.0,12.282,8.771,89.042,8.173,arterial,403788.66,0,intercity_synth
12.5,none,0.0,16.6,10.0,50.0,2.4,arterial,1000.0,0,boston_real
-9.6,none,0.0,18.0,10.0,54.0,-17.1,arterial,1000.0,0,boston_real
15.6,none,0.0,11.1,10.0,65.0,9.0,arterial,1000.0,1,boston_real
12.804,none,1.024,0.0,9.419,67.695,6.343,residential,27051.59,1,intercity_synth
12.8,none,0.0,16.1,10.0,46.0,1.5,arterial,1000.0,0,boston_real
12.6,none,0.0,4.4,10.0,86.0,10.2,residential,1000.0,0,boston_real
14.9,rain,0.5,11.9,10.0,99.0,14.7,arterial,1000.0,0,boston_real
11.1,none,0.0,18.2,10.0,50.0,1.1,arterial,1000.0,1,boston_real
2.0,none,0.0,12.5,10.0,75.0,-2.0,arterial,1000.0,0,boston_real
14.3,none,0.3,0.0,10.052,93.348,12.97,highway,147554.19,1,intercity_synth
15.119,none,0.129,10.636,9.205,88.281,12.776,highway,149682.82,0,intercity_synth
14.9,none,0.0,4.4,10.0,88.0,13.0,residential,1000.0,0,boston_real
10.399,none,0.0,11.198,9.789,89.952,8.389,residential,359310.78,1,intercity_synth
8.389,snow,0.852,16.107,10.876,67.2,1.829,arterial,443032.16,1,intercity_synth
11.8,none,0.0,16.6,10.0,60.0,4.3,arterial,1000.0,0,boston_real
22.6,none,0.0,16.6,10.0,96.0,22.0,arterial,1000.0,0,boston_real
7.7,none,0.0,17.5,10.0,47.0,-2.9,highway,1000.0,0,boston_real
26.6,none,0.0,15.0,10.0,80.0,22.9,arterial,1000.0,0,boston_real
-15.9,none,0.0,13.0,10.0,64.0,-21.1,arterial,1000.0,0,boston_real
14.6,rain,0.8,21.9,10.0,99.0,14.4,arterial,1000.0,0,boston_real
22.8,none,0.0,7.6,10.0,59.0,14.4,arterial,1000.0,1,boston_real
4.916,none,0.0,26.324,11.888,41.01,-6.882,arterial,236316.62,0,intercity_synth
1.5,none,0.0,12.0,10.0,61.0,-5.2,arterial,1000.0,0,boston_real
7.9,none,0.0,21.0,10.0,89.0,6.2,arterial,1000.0,0,boston_real
10.4,none,0.0,10.5,10.0,95.0,9.6,arterial,1000.0,1,boston_real
0.9,none,0.0,14.3,10.0,74.0,-3.2,arterial,1000.0,0,boston_real
8.262,none,0.0,8.925,7.536,20.0,-7.738,highway,264093.94,0,intercity_synth
17.4,none,0.0,21.9,10.0,58.0,8.9,arterial,1000.0,1,boston_real
9.1,none,0.0,20.6,10.0,43.0,-2.9,arterial,1000.0,0,boston_real
17.7,none,0.0,6.3,10.0,69.0,12.0,arterial,1000.0,1,boston_real
29.9,none,0.0,16.0,10.0,56.0,20.2,arterial,1000.0,0,boston_real
18.7,rain,0.1,20.6,10.0,89.0,16.8,arterial,1000.0,0,boston_real
25.5,none,0.0,11.2,10.0,64.0,18.1,arterial,1000.0,1,boston_real
10.9,none,0.0,12.3,10.0,91.0,9.6,arterial,1000.0,1,boston_real
4.997,none,0.747,0.0,9.435,65.535,-1.896,residential,552066.69,1,intercity_synth
7.0,rain,2.8,32.6,10.0,97.0,6.6,arterial,1000.0,0,boston_real
20.0,none,0.0,8.6,10.0,81.0,16.6,arterial,1000.0,0,boston_real
-16.1,none,0.0,33.2,10.0,57.0,-22.7,arterial,1000.0,0,boston_real
20.0,none,0.0,11.3,10.0,84.0,17.2,arterial,1000.0,1,boston_real
15.37,none,1.3,18.447,11.303,94.339,14.238,highway,85086.4,0,intercity_synth
12.132,none,0.0,2.574,10.626,75.734,7.279,residential,87.89,1,intercity_synth
3.0,none,0.0,29.5,10.0,57.0,-4.7,arterial,1000.0,0,boston_real
23.22,none,0.0,23.174,11.641,95.066,22.233,arterial,234919.62,0,intercity_synth
0.2,none,0.0,14.8,10.0,90.0,-1.2,arterial,1000.0,1,boston_real
2.8,rain,0.9,15.7,10.0,97.0,2.4,arterial,1000.0,0,boston_real
19.492,none,0.136,6.696,6.964,20.0,3.492,residential,302474.95,0,intercity_synth
13.2,rain,0.6,11.3,10.0,100.0,13.2,arterial,1000.0,0,boston_real
18.0,none,0.0,23.5,10.0,72.0,12.8,arterial,1000.0,0,boston_real
19.4,none,0.0,11.7,10.0,95.0,18.5,arterial,1000.0,0,boston_real
12.176,none,0.335,0.0,8.99,89.13,10.002,highway,298321.69,0,intercity_synth
6.994,none,0.0,17.109,11.194,62.385,-0.529,residential,13.9,0,intercity_synth
4.7,none,0.0,17.6,10.0,69.0,-0.6,arterial,1000.0,0,boston_real
-4.1,none,0.0,12.4,10.0,53.0,-12.2,arterial,1000.0,0,boston_real
22.4,none,0.0,10.6,10.0,79.0,18.7,arterial,1000.0,0,boston_real
8.6,none,0.0,12.3,10.0,93.0,7.6,arterial,1000.0,0,boston_real
-10.6,none,0.0,16.3,10.0,49.0,-19.2,arterial,1000.0,0,boston_real
22.4,none,0.0,15.8,10.0,92.0,21.0,arterial,1000.0,0,boston_real
-0.931,snow,0.0,2.559,11.328,69.115,-7.108,residential,801869.38,1,intercity_synth
25.9,none,0.0,6.9,10.0,36.0,9.9,arterial,1000.0,0,boston_real
10.255,none,0.0,7.646,10.349,33.008,-3.143,residential,428522.62,0,intercity_synth
20.5,none,0.0,12.0,10.0,95.0,19.6,arterial,1000.0,0,boston_real
10.808,none,0.0,10.324,9.957,45.07,-0.178,residential,32578.65,0,intercity_synth
18.7,none,0.0,6.2,10.0,97.0,18.2,residential,1000.0,0,boston_real
11.338,none,0.0,3.186,10.778,32.786,-2.105,highway,393670.36,1,intercity_synth
10.485,none,0.475,1.167,10.708,51.917,0.868,highway,181976.03,0,intercity_synth
-1.0,none,0.0,2.7,10.0,59.0,-8.1,arterial,1000.0,0,boston_real
21.5,rain,1.1,6.6,10.0,100.0,21.5,arterial,1000.0,0,boston_real
11.552,none,0.0,0.0,9.22,74.393,6.431,residential,26441.64,0,intercity_synth
12.9,none,0.0,8.2,10.0,71.0,7.8,arterial,1000.0,0,boston_real
15.1,none,0.0,11.1,10.0,44.0,2.9,arterial,1000.0,0,boston_real
31.6,rain,0.2,19.2,10.0,37.0,15.1,arterial,1000.0,1,boston_real
3.126,none,0.0,15.868,10.375,70.846,-2.705,arterial,143812.5,0,intercity_synth
10.327,none,0.453,0.0,10.982,87.17,7.761,highway,201357.77,0,intercity_synth
6.6,rain,0.1,6.6,10.0,99.0,6.4,arterial,1000.0,0,boston_real
13.9,none,0.0,10.2,10.0,84.0,11.2,residential,1000.0,0,boston_real
9.59,snow,0.0,24.317,8.995,63.342,2.258,residential,112820.59,1,intercity_synth
15.1,rain,0.7,4.0,10.0,94.0,14.1,arterial,1000.0,0,boston_real
20.0,none,0.0,13.0,10.0,58.0,11.6,arterial,1000.0,1,boston_real
14.437,none,0.0,11.43,9.93,80.949,10.626,residential,109022.16,0,intercity_synth
12.6,rain,0.1,9.0,10.0,78.0,8.9,arterial,1000.0,1,boston_real
11.1,none,0.0,14.6,10.0,60.0,3.7,arterial,1000.0,1,boston_real
0.1,none,0.0,19.3,10.0,52.0,-8.6,arterial,1000.0,0,boston_real
2.7,none,0.0,4.3,10.0,73.0,-1.6,arterial,1000.0,0,boston_real
15.2,none,0.0,11.0,10.0,67.0,9.1,arterial,1000.0,0,boston_real
15.1,none,0.0,7.6,10.0,67.0,9.0,arterial,1000.0,0,boston_real
18.9,none,0.0,17.3,10.0,59.0,10.6,residential,1000.0,0,boston_real
9.846,none,0.0,2.681,9.949,62.598,2.366,residential,13629.32,1,intercity_synth
21.4,none,0.0,12.1,10.0,63.0,14.1,arterial,1000.0,0,boston_real
11.4,none,0.0,15.3,10.0,78.0,7.7,arterial,1000.0,1,boston_real
12.4,none,0.0,4.7,10.0,51.0,2.4,arterial,1000.0,1,boston_real
8.8,none,0.0,23.4,10.0,52.0,-0.6,arterial,1000.0,0,boston_real
14.5,none,0.0,6.6,10.0,82.0,11.6,arterial,1000.0,0,boston_real
17.621,none,0.0,0.0,10.715,78.055,13.232,highway,144749.69,0,intercity_synth
23.5,none,0.0,13.0,10.0,57.0,14.5,arterial,1000.0,0,boston_real
11.6,none,0.0,4.4,10.0,90.0,10.1,arterial,1000.0,1,boston_real
8.218,none,0.917,22.943,9.962,69.717,2.161,highway,200645.02,0,intercity_synth
-0.31,none,0.0,15.746,11.56,82.69,-3.773,highway,694715.58,0,intercity_synth
1.225,none,0.451,37.161,10.601,69.177,-4.939,arterial,418111.73,1,intercity_synth
14.9,none,1.863,5.34,11.211,31.29,1.158,highway,30414.57,1,intercity_synth
12.3,none,0.0,14.3,10.0,78.0,8.6,arterial,1000.0,1,boston_real
-3.8,none,0.0,27.7,10.0,41.0,-15.1,arterial,1000.0,1,boston_real
2.2,none,0.0,22.3,10.0,35.0,-11.7,arterial,1000.0,1,boston_real
2.6,none,0.0,6.6,10.0,96.0,2.0,arterial,1000.0,0,boston_real
4.864,none,1.88,0.51,10.43,86.783,2.221,highway,291531.77,0,intercity_synth
29.6,none,0.0,17.4,10.0,26.0,8.3,arterial,1000.0,0,boston_real
20.4,none,0.0,17.2,10.0,78.0,16.4,arterial,1000.0,0,boston_real
-8.1,none,0.0,15.0,10.0,58.0,-15.0,arterial,1000.0,1,boston_real
21.0,rain,0.9,10.1,10.0,84.0,18.1,arterial,1000.0,1,boston_real
13.9,none,0.0,25.6,10.0,62.0,6.8,arterial,1000.0,0,boston_real
11.8,none,0.0,16.5,10.0,85.0,9.3,arterial,1000.0,1,boston_real
27.3,none,0.0,3.2,10.0,62.0,19.3,arterial,1000.0,1,boston_real
14.7,none,0.0,7.7,10.0,93.0,13.6,arterial,1000.0,0,boston_real
9.395,none,0.0,4.048,10.12,82.629,5.92,residential,67198.88,1,intercity_synth
20.4,none,0.0,7.6,10.0,98.0,20.0,arterial,1000.0,0,boston_real
13.0,none,0.0,18.6,10.0,67.0,7.0,arterial,1000.0,0,boston_real
1.372,none,0.391,0.0,9.927,55.684,-7.491,residential,305968.67,0,intercity_synth
2.079,none,0.0,20.155,6.491,85.461,-0.829,arterial,143812.5,0,intercity_synth
21.1,rain,0.6,20.9,10.0,99.0,21.0,arterial,1000.0,0,boston_real
7.6,none,0.0,13.8,10.0,66.0,1.6,arterial,1000.0,0,boston_real
5.6,none,0.0,9.6,10.0,50.0,-4.2,arterial,1000.0,0,boston_real
3.9,none,0.0,9.3,10.0,63.0,-2.5,arterial,1000.0,1,boston_real
0.9,rain,0.9,5.6,10.0,99.0,0.9,arterial,1000.0,0,boston_real
18.9,none,0.0,13.4,10.0,86.0,16.5,arterial,1000.0,1,boston_real
27.8,none,0.0,34.7,10.0,68.0,21.3,arterial,1000.0,1,boston_real
24.6,none,0.0,5.8,10.0,82.0,21.4,arterial,1000.0,0,boston_real
1.0,snow,11.2,32.8,10.0,83.0,-1.5,arterial,1000.0,0,boston_real
-5.4,none,0.0,18.1,10.0,54.0,-13.4,arterial,1000.0,0,boston_real
4.6,none,0.0,18.9,10.0,77.0,0.9,arterial,1000.0,0,boston_real
1.6,none,0.0,19.9,10.0,56.0,-6.2,arterial,1000.0,1,boston_real
9.099,none,0.278,0.0,9.866,29.153,-5.07,residential,369459.73,0,intercity_synth
3.9,none,0.0,7.8,10.0,82.0,1.1,arterial,1000.0,1,boston_real
8.862,none,0.309,5.421,11.784,92.484,7.359,highway,174026.86,0,intercity_synth
2.3,none,0.0,10.3,10.0,74.0,-1.8,arterial,1000.0,0,boston_real
-2.9,none,0.0,8.4,10.0,61.0,-9.4,arterial,1000.0,1,boston_real
-1.3,none,0.0,11.1,10.0,83.0,-3.8,residential,1000.0,0,boston_real
29.4,none,0.0,9.7,10.0,54.0,19.1,arterial,1000.0,0,boston_real
20.2,none,0.0,6.9,10.0,87.0,18.0,arterial,1000.0,0,boston_real
14.3,none,0.0,11.2,10.0,89.0,12.6,residential,1000.0,0,boston_real
18.5,none,0.0,13.8,10.0,98.0,18.2,arterial,1000.0,1,boston_real
23.6,none,0.0,13.9,10.0,28.0,4.0,arterial,1000.0,1,boston_real
9.2,none,0.0,13.6,10.0,80.0,6.0,arterial,1000.0,0,boston_real
19.0,none,0.0,18.3,10.0,98.0,18.6,arterial,1000.0,0,boston_real
1.9,rain,0.4,10.0,10.0,100.0,1.9,arterial,1000.0,0,boston_real
5.7,rain,0.5,25.7,10.0,98.0,5.3,arterial,1000.0,1,boston_real
12.3,none,0.0,11.4,10.0,75.0,7.9,arterial,1000.0,0,boston_real
21.0,none,0.0,8.9,10.0,58.0,12.4,arterial,1000.0,0,boston_real
6.69,none,0.0,4.274,9.285,42.692,-4.772,arterial,104676.83,0,intercity_synth
4.5,rain,0.1,21.4,10.0,87.0,2.6,arterial,1000.0,0,boston_real
28.2,none,0.0,8.8,10.0,76.0,23.5,arterial,1000.0,0,boston_real
6.8,rain,0.8,23.7,10.0,92.0,5.6,arterial,1000.0,0,boston_real
8.0,none,0.0,10.3,10.0,65.0,1.9,arterial,1000.0,0,boston_real
25.1,none,0.0,15.3,10.0,63.0,17.5,arterial,1000.0,1,boston_real
15.1,none,0.0,23.4,10.0,77.0,11.0,arterial,1000.0,0,boston_real
10.6,none,0.0,16.6,10.0,78.0,7.1,arterial,1000.0,0,boston_real
27.0,none,0.0,23.4,10.0,37.0,11.1,arterial,1000.0,0,boston_real
22.5,none,0.0,16.5,10.0,85.0,19.9,arterial,1000.0,1,boston_real
11.849,none,0.0,8.954,8.91,100.0,11.849,highway,202619.2,0,intercity_synth
12.725,none,0.0,10.066,12.237,79.45,8.615,highway,28268.12,0,intercity_synth
23.8,none,0.0,11.5,10.0,36.0,7.6,arterial,1000.0,0,boston_real
-4.9,none,0.0,21.9,10.0,71.0,-9.3,arterial,1000.0,0,boston_real
29.1,none,0.0,8.8,10.0,45.0,16.1,arterial,1000.0,0,boston_real
20.5,none,0.0,15.8,10.0,83.0,17.5,arterial,1000.0,0,boston_real
1.0,none,0.0,9.7,10.0,68.0,-4.2,arterial,1000.0,0,boston_real
